1, 2.4539E-4, 2.4539E-4, Infinity, Infinity
3628501, 0.541568052, 2.8430821791036726E-4, 3.197332372290879E-8, 9.881532856931318E-9
3630001, 0.55289909, 2.9019672225181987E-4, 3.2628355379948676E-8, 1.0083836056048245E-8
3631501, 0.5715830980000001, 2.9994131692536407E-4, 3.371656509779158E-8, 1.0420006197138802E-8
3633001, 0.562880838, 2.95313775275893E-4, 3.318907316573902E-8, 1.0256846145151665E-8
3634501, 0.5343004720000001, 2.802613189286194E-4, 3.1490460293975226E-8, 9.731768991230876E-9
3636001, 0.533544935, 2.7980727660036905E-4, 3.143252862001027E-8, 9.713733199105854E-9
3637501, 0.542888618, 2.846486810493144E-4, 3.196936415035263E-8, 9.879498983894521E-9
3639001, 0.564635337, 2.959899511168358E-4, 3.3235815295323216E-8, 1.0270730483603053E-8
3640501, 0.562387093, 2.9475064732706585E-4, 3.3089387168854225E-8, 1.0225340918215629E-8
3642001, 0.552437044, 2.894761329928512E-4, 3.249012219811335E-8, 1.0040018115751364E-8
3643501, 0.549719892, 2.8799304914405304E-4, 3.231656956597771E-8, 9.986251216728815E-9
3645001, 0.5673494840000001, 2.9716786104296824E-4, 3.333878673841366E-8, 1.0301989632940107E-8
3646501, 0.554879651, 2.9057659462723354E-4, 3.2592173735066075E-8, 1.0071142269550142E-8
3648001, 0.556223612, 2.9122050229781653E-4, 3.265723617702015E-8, 1.0091109547590418E-8
3649501, 0.550449037, 2.8813789080679237E-4, 3.230447415639183E-8, 9.981970036434133E-9
3651001, 0.532396022, 2.786306100805238E-4, 3.123172639212201E-8, 9.650363488790457E-9
3652501, 0.544054602, 2.846736806004942E-4, 3.1902108174227323E-8, 9.85737232889419E-9
3654001, 0.565179387, 2.956664066024036E-4, 3.312676223075149E-8, 1.0235636819485763E-8
3655501, 0.5429888660000001, 2.839994316605251E-4, 3.181262148333668E-8, 9.829454977791088E-9
3657001, 0.547384544, 2.862397809823268E-4, 3.205656596281267E-8, 9.90469442922761E-9
3658501, 0.5512462810000001, 2.882000709976831E-4, 3.226904759281393E-8, 9.970210776842728E-9
3660001, 0.561086325, 2.93284480261665E-4, 3.2831161179875877E-8, 1.014375019247492E-8
3661501, 0.567503262, 2.9657789858813605E-4, 3.3192585375625014E-8, 1.0255279372289434E-8
3663001, 0.548906777, 2.868006122804829E-4, 3.209131745219585E-8, 9.9148940270872E-9
3664501, 0.553874759, 2.89337118351647E-4, 3.2368072518121556E-8, 1.0000264485048472E-8
3666001, 0.5422945130000001, 2.8322978368890893E-4, 3.1677934784319613E-8, 9.786910766622945E-9
3667501, 0.540908197, 2.824479600160531E-4, 3.158360315153854E-8, 9.75763492475001E-9
3669001, 0.543304506, 2.836412508223049E-4, 3.171012503655005E-8, 9.796590868199993E-9
3670501, 0.5652813280000001, 2.950543127412486E-4, 3.297887976704948E-8, 1.018842479364544E-8
3672001, 0.5459762140000001, 2.849196008383473E-4, 3.1839164895041065E-8, 9.836190776445239E-9
3673501, 0.542081524, 2.8282938168646587E-4, 3.1598707032853265E-8, 9.761773369500874E-9
3675001, 0.545947111, 2.8478810210996665E-4, 3.1810618683755664E-8, 9.827106437421247E-9
3676501, 0.549222027, 2.864379800476584E-4, 3.198794949719059E-8, 9.881755044251175E-9
3678001, 0.573673357, 2.9912916523035026E-4, 3.339797396242072E-8, 1.0317202270084E-8
3679501, 0.569340916, 2.968095927961355E-4, 3.313178985466775E-8, 1.0234835449425291E-8
3681001, 0.556182033, 2.8989050279705383E-4, 3.235240669353466E-8, 9.993939265411619E-9
3682501, 0.563564339, 2.93678441967464E-4, 3.276803152179372E-8, 1.0122192998473837E-8
3684001, 0.565407184, 2.945787755064329E-4, 3.286135414930914E-8, 1.015088406834187E-8
3685501, 0.555760192, 2.894937348112762E-4, 3.228709183954746E-8, 9.973359972875472E-9
3687001, 0.549469473, 2.8615869167145964E-4, 3.190821402375069E-8, 9.856193427975647E-9
3688501, 0.593829444, 3.091980702512875E-4, 3.446975234701128E-8, 1.064728902419986E-8
3690001, 0.5724055800000001, 2.97982402138415E-4, 3.321221779363987E-8, 1.0258713906984431E-8
3691501, 0.560314869, 2.916289621147005E-4, 3.249704134848743E-8, 1.0037672640976658E-8
3693001, 0.546479538, 2.8437027144638695E-4, 3.1681323204535486E-8, 9.785582510186036E-9
3694501, 0.5414956470000001, 2.817196080688129E-4, 3.137922275544784E-8, 9.692140964770416E-9
3696001, 0.5520969560000001, 2.871767740515319E-4, 3.198014619094846E-8, 9.877616390021218E-9
3697501, 0.560563275, 2.91521434083005E-4, 3.245694858338796E-8, 1.0024750495703775E-8
3699001, 0.554533493, 2.883271622788366E-4, 3.2094370027034296E-8, 9.912630469771365E-9
3700501, 0.578122555, 3.005312587788943E-4, 3.344560746844293E-8, 1.0329833662458403E-8
3702001, 0.5535524940000001, 2.8770045314649656E-4, 3.2010773047893074E-8, 9.886545821049469E-9
3703501, 0.5824340170000001, 3.026498749772811E-4, 3.366683819852209E-8, 1.0397883251396713E-8
3705001, 0.546771384, 2.840610004961387E-4, 3.159218762451682E-8, 9.757004186887236E-9
3706501, 0.567793395, 2.949227503710337E-4, 3.279311377505735E-8, 1.012776547539108E-8
3708001, 0.5777992200000001, 3.0005925727107595E-4, 3.335705808843995E-8, 1.0301795222534997E-8
3709501, 0.551429495, 2.8630718423201205E-4, 3.182140316902579E-8, 9.827401315214103E-9
3711001, 0.56205958, 2.9176743595875197E-4, 3.242129112761071E-8, 1.0012530861805509E-8
3712501, 0.560236241, 2.9076217557312734E-4, 3.230262693485489E-8, 9.975751045449789E-9
3714001, 0.562120774, 2.916813271879879E-4, 3.2397764356372265E-8, 1.0004997956061043E-8
3715501, 0.5759719240000001, 2.98808276669839E-4, 3.318222917029846E-8, 1.0247117691498871E-8
3717001, 0.562348932, 2.9168193721961107E-4, 3.238389106841837E-8, 1.0000446760844579E-8
3718501, 0.544345888, 2.822870760463794E-4, 3.133408996696406E-8, 9.67612938804519E-9
3720001, 0.5585279900000001, 2.89583233969964E-4, 3.2137059654246595E-8, 9.923958312889858E-9
3721501, 0.572851746, 2.9694989162161434E-4, 3.2947507711176635E-8, 1.017408998551023E-8
3723001, 0.552077039, 2.861232231482451E-4, 3.173943677082612E-8, 9.80091083621458E-9
3724501, 0.561369566, 2.9088063964716117E-4, 3.2260245738000234E-8, 9.96160030944824E-9
3726001, 0.582131128, 3.0157777946749346E-4, 3.343943871599816E-8, 1.0325584418109646E-8
3727501, 0.560620242, 2.9037544623802347E-4, 3.219039851136246E-8, 9.939767808703807E-9
3729001, 0.563866074, 2.919978914472763E-4, 3.2363317879386914E-8, 9.993029085796632E-9
3730501, 0.579392165, 2.999777460703463E-4, 3.324063101615106E-8, 1.0263786290509469E-8
3732001, 0.598764834, 3.0994555341144807E-4, 3.4337807994814906E-8, 1.0602423321064249E-8
3733501, 0.587052794, 3.038218636394688E-4, 3.365217621886282E-8, 1.0390584066511585E-8
3735001, 0.569415416, 2.94634676873403E-4, 3.262759039246302E-8, 1.00740950383353E-8
3736501, 0.56521844, 2.9240431059626964E-4, 3.237367190528162E-8, 9.995562560871403E-9
3738001, 0.611826976, 3.1645277973628297E-4, 3.50287138063618E-8, 1.0815179026305532E-8
3739501, 0.5535449610000001, 2.862503819439303E-4, 3.167878192645395E-8, 9.780751829521565E-9
3741001, 0.556779272, 2.878651870375704E-4, 3.185067985378959E-8, 9.833694634523497E-9
3742501, 0.5772598280000001, 2.983941970883092E-4, 3.300860200397494E-8, 1.0191060760734677E-8
3744001, 0.590592537, 3.0522491164297166E-4, 3.3757009834526E-8, 1.0421985888432386E-8
3745501, 0.577655499, 2.984791184047158E-4, 3.3003896731265807E-8, 1.0189338341705292E-8
3747001, 0.5932388980000001, 3.0646982121374693E-4, 3.3880225419436764E-8, 1.0459750153499991E-8
3748501, 0.5912839830000001, 3.053987810091768E-4, 3.3754619962162355E-8, 1.0420834547665093E-8
3750001, 0.568356953, 2.9349822935626423E-4, 3.243237802583351E-8, 1.0012495457397179E-8
3751501, 0.567787946, 2.931457721670664E-4, 3.238652595981605E-8, 9.998207974315286E-9
3753001, 0.571410686, 2.949572108206382E-4, 3.25797093949162E-8, 1.0057713805415743E-8
3754501, 0.5717467850000001, 2.9507174092422106E-4, 3.2585418514813554E-8, 1.0059343505755393E-8
3756001, 0.568928835, 2.9355879480229356E-4, 3.241143900770748E-8, 1.0005502830832632E-8
3757501, 0.565481863, 2.91721963292102E-4, 3.220178270438863E-8, 9.940650248050537E-9
3759001, 0.572486853, 2.952767805636856E-4, 3.258724843675251E-8, 1.0059510439591193E-8
3760501, 0.565058861, 2.913874450441615E-4, 3.215117683809544E-8, 9.924766685581163E-9
3762001, 0.568332928, 2.9301736969790176E-4, 3.232414790963616E-8, 9.978029818277344E-9
3763501, 0.5875157400000001, 3.0284714811149315E-4, 3.340141967420551E-8, 1.0310433391986408E-8
3765001, 0.567973142, 2.927151842842071E-4, 3.22770952978989E-8, 9.963243035779889E-9
3766501, 0.5560543640000001, 2.8651555834748385E-4, 3.1586768305345765E-8, 9.750025736939538E-9
3768001, 0.567973433, 2.9259878427892797E-4, 3.2250565256399334E-8, 9.954791955308916E-9
3769501, 0.574948286, 2.961330312866364E-4, 3.263319013739518E-8, 1.0072764514954742E-8
3771001, 0.583654282, 3.0055734957317045E-4, 3.311371708050821E-8, 1.0220952694500247E-8
3772501, 0.57432101, 2.956923046973855E-4, 3.257080879716053E-8, 1.0053245418316807E-8
3774001, 0.557244784, 2.868434957398003E-4, 3.1589409178338294E-8, 9.750200454095412E-9
3775501, 0.584594456, 3.008620411589801E-4, 3.3126221920324884E-8, 1.0224409851795536E-8
3777001, 0.5991073760000001, 3.082698964920317E-4, 3.3934673523915286E-8, 1.0473801114856928E-8
3778501, 0.570009069, 2.932391788722641E-4, 3.2273245337717194E-8, 9.960877379416161E-9
3780001, 0.599242449, 3.0821701696451606E-4, 3.391449699814042E-8, 1.0467299334120644E-8
3781501, 0.589033425, 3.02905967902206E-4, 3.3323050903896985E-8, 1.0284621942346773E-8
3783001, 0.573073461, 2.9464024618752505E-4, 3.240687777178405E-8, 1.0001728941929468E-8
3784501, 0.562622364, 2.892095828398247E-4, 3.180284948050963E-8, 9.815179347100175E-9
3786001, 0.5649967840000001, 2.9037258686171965E-4, 3.1923995228179125E-8, 9.852439164907808E-9
3787501, 0.582267764, 2.991895144203105E-4, 3.288639719841544E-8, 1.014932463074103E-8
3789001, 0.565788529, 2.9066435630996856E-4, 3.194258425193606E-8, 9.857918393131216E-9
3790501, 0.565910967, 2.90669726909539E-4, 3.1936436211940186E-8, 9.85589225840348E-9
3792001, 0.559461801, 2.873003912812161E-4, 3.155958480725195E-8, 9.739465089262535E-9
3793501, 0.564211692, 2.8968231349256495E-4, 3.181452876159779E-8, 9.81801406270216E-9
3795001, 0.5843658270000001, 2.999707187216313E-4, 3.293751767361485E-8, 1.0164437594338673E-8
3796501, 0.566167639, 2.905716791137747E-4, 3.189876055494332E-8, 9.843751291662632E-9
3798001, 0.572503133, 2.937651886191627E-4, 3.2242552511109106E-8, 9.949713549252603E-9
3799501, 0.591768481, 3.0359075926069865E-4, 3.3313957702907405E-8, 1.028020398481619E-8
3801001, 0.566126311, 2.903784264388985E-4, 3.1857424430262874E-8, 9.830610893217298E-9
3802501, 0.568348476, 2.914607185981987E-4, 3.1969438904408776E-8, 9.865048032938866E-9
3804001, 0.5760490100000001, 2.953514609070171E-4, 3.238939313063525E-8, 9.994506356039395E-9
3805501, 0.580987295, 2.978247014919669E-4, 3.265375602553142E-8, 1.0075950635748785E-8
3807001, 0.578046673, 2.9625890305678157E-4, 3.2475258439529394E-8, 1.0020741424426423E-8
3808501, 0.578674941, 2.9652249045938905E-4, 3.2497328282312404E-8, 1.0027421068088865E-8
3810001, 0.573710285, 2.939206441750782E-4, 3.220541934793768E-8, 9.93722011933867E-9
3811501, 0.616659144, 3.158618369093857E-4, 3.460229541672844E-8, 1.067665527255617E-8
3813001, 0.593378018, 3.038771146169316E-4, 3.3282402475355316E-8, 1.0269264519567238E-8
3814501, 0.60818428, 3.11398362163486E-4, 3.4099024524432026E-8, 1.0521096208990106E-8
3816001, 0.5780892630000001, 2.9593113735415646E-4, 3.239852865243769E-8, 9.996286408050018E-9
3817501, 0.582382289, 2.980702139452975E-4, 3.262587986063498E-8, 1.0066303138284739E-8
3819001, 0.5818031730000001, 2.9771533097504033E-4, 3.258021287627254E-8, 1.0052082883083958E-8
3820501, 0.588002223, 3.008283828725105E-4, 3.2913997218225984E-8, 1.0154934929104953E-8
3822001, 0.5766982350000001, 2.9498723563487546E-4, 3.226815835895413E-8, 9.955545745909974E-9
3823501, 0.5862250920000001, 2.998014986063605E-4, 3.278792457204922E-8, 1.0115775868137766E-8
3825001, 0.594986462, 3.0422248369380196E-4, 3.3264472713743185E-8, 1.0262668369449185E-8
3826501, 0.580815693, 2.9691861523447363E-4, 3.245906505876193E-8, 1.0014056580280756E-8
3828001, 0.5826096150000001, 2.9777732647003643E-4, 3.254613982559804E-8, 1.0040790501372266E-8
3829501, 0.567375182, 2.8993406289569114E-4, 3.1682279156603897E-8, 9.774155041753528E-9
3831001, 0.5743729470000001, 2.93452520278517E-4, 3.2060062860226614E-8, 9.890575601702668E-9
3832501, 0.568127532, 2.9020487101664186E-4, 3.1698638572004064E-8, 9.778949419869679E-9
3834001, 0.5895543520000001, 3.0109097547131365E-4, 3.2880852826690817E-8, 1.0143528591312913E-8
3835501, 0.5935824000000001, 3.03088853758367E-4, 3.309213273001233E-8, 1.0208575357668588E-8
3837001, 0.613450279, 3.1317235066629804E-4, 3.418595351418336E-8, 1.0545871580038904E-8
3838501, 0.625488441, 3.192555525417057E-4, 3.484273787985118E-8, 1.0748341491623942E-8
3840001, 0.57856255, 2.9524642651134896E-4, 3.2215733845114834E-8, 9.937831185127471E-9
3841501, 0.585351615, 2.9865263140371176E-4, 3.258061847066448E-8, 1.0050260459449751E-8
3843001, 0.5872654820000001, 2.9957062542325483E-4, 3.267396502701146E-8, 1.0078925644862453E-8
3844501, 0.564386359, 2.8784356136685884E-4, 3.138837292001647E-8, 9.682234930249494E-9
3846001, 0.584902182, 2.9824869021645244E-4, 3.251625610426272E-8, 1.0030019127272169E-8
3847501, 0.570800211, 2.910011828498324E-4, 3.17195111879605E-8, 9.784128038586582E-9
3849001, 0.5767034360000001, 2.9395342651804816E-4, 3.203465383548014E-8, 9.881209215175975E-9
3850501, 0.5651299240000001, 2.879981405932149E-4, 3.137913764450553E-8, 9.678888432458156E-9
3852001, 0.5685144470000001, 2.8966652530612363E-4, 3.1554367366465245E-8, 9.732813009402324E-9
3853501, 0.5670425680000001, 2.88860344380343E-4, 3.146001858235031E-8, 9.703586953416359E-9
3855001, 0.5661570490000001, 2.8835313097197093E-4, 3.1398264180474285E-8, 9.68441504089576E-9
3856501, 0.5793890180000001, 2.950349970048151E-4, 3.21191804779077E-8, 9.906645890057114E-9
3858001, 0.572591649, 2.915169703333348E-4, 3.1729611206822846E-8, 9.786364025307431E-9
3859501, 0.566645605, 2.884336632549597E-4, 3.138751098613204E-8, 9.68072598620868E-9
3861001, 0.5662899880000001, 2.881966487093611E-4, 3.135522464159272E-8, 9.670644149492863E-9
3862501, 0.5852348460000001, 2.977802392480415E-4, 3.239119406958416E-8, 9.99003208773009E-9
3864001, 0.584782417, 2.97492273648608E-4, 3.2353174707533914E-8, 9.978178505545851E-9
3865501, 0.581413273, 2.9572091889635416E-4, 3.215388265762501E-8, 9.916587127274707E-9
3867001, 0.569741817, 2.897283239617843E-4, 3.1495791589862286E-8, 9.71350086347557E-9
3868501, 0.580076609, 2.9492663560555727E-4, 3.205426359323445E-8, 9.885610774091285E-9
3870001, 0.5697012210000001, 2.8959536831537773E-4, 3.146832938281838E-8, 9.704783260353884E-9
3871501, 0.575694174, 2.9258506011400827E-4, 3.178663284059536E-8, 9.802822328572888E-9
3873001, 0.5859390250000001, 2.9773412846074813E-4, 3.233935372396719E-8, 9.973151061500976E-9
3874501, 0.6032706200000001, 3.0648151551226433E-4, 3.3282610047026994E-8, 1.0263911398388209E-8
3876001, 0.581339605, 2.952826780319869E-4, 3.205984873825282E-8, 9.886702046962764E-9
3877501, 0.579124423, 2.941006072766496E-4, 3.1924923253520086E-8, 9.844967816348352E-9
3879001, 0.609453738, 3.094430972279922E-4, 3.358344292939204E-8, 1.0356288020786787E-8
3880501, 0.588103633, 2.985451102296946E-4, 3.239402348236768E-8, 9.989373733439551E-9
3882001, 0.5927689260000001, 3.0085525912667703E-4, 3.263796593415538E-8, 1.0064470294768906E-8
3883501, 0.5740438600000001, 2.9129522487365595E-4, 3.159434994714005E-8, 9.742529569588963E-9
3885001, 0.5703769790000001, 2.8937860662993164E-4, 3.1380011342692756E-8, 9.676312324062046E-9
3886501, 0.5722965560000001, 2.902964604079143E-4, 3.147306701580132E-8, 9.704883432273091E-9
3888001, 0.5822797980000001, 2.953034621572078E-4, 3.2009327522365127E-8, 9.870116634005862E-9
3889501, 0.583484746, 2.9585748632263175E-4, 3.2062788831845924E-8, 9.886475833590919E-9
3891001, 0.573398081, 2.9068696927854286E-4, 3.149597451147895E-8, 9.71157675335115E-9
3892501, 0.57689815, 2.924049900743115E-4, 3.167561498294697E-8, 9.766843671927542E-9
3894001, 0.5699294300000001, 2.8881720064600683E-4, 3.128053365594793E-8, 9.644902047038749E-9
3895501, 0.567041627, 2.8729844930985274E-4, 3.110965819567395E-8, 9.592093338971988E-9
3897001, 0.6155978440000001, 3.118400069986388E-4, 3.376017442818642E-8, 1.0409199440227553E-8
3898501, 0.583008372, 2.952745159906681E-4, 3.196021879148936E-8, 9.854098181950547E-9
3900001, 0.579367429, 2.933740640651185E-4, 3.174800617186981E-8, 9.788543905914711E-9
3901501, 0.582462369, 2.9488454455255466E-4, 3.190492630653327E-8, 9.836800893646725E-9
3903001, 0.575296188, 2.9120053266668363E-4, 3.149988223783278E-8, 9.71179631841197E-9
3904501, 0.589723709, 2.9844603889492803E-4, 3.227703616451542E-8, 9.951276345492056E-9
3906001, 0.5926778260000001, 2.998834538516744E-4, 3.2425854730449915E-8, 9.997031840368682E-9
3907501, 0.595502439, 3.0125481403883036E-4, 3.256747267275613E-8, 1.0040566272291886E-8
3909001, 0.5930570860000001, 2.9996018209308225E-4, 3.2420882911624945E-8, 9.995246214096326E-9
3910501, 0.630881299, 3.190299481624393E-4, 3.447496898158366E-8, 1.0628379534722725E-8
3912001, 0.5974938120000001, 3.020883195220414E-4, 3.26375537356545E-8, 1.0061790812872527E-8
3913501, 0.5846998330000001, 2.9556312194298104E-4, 3.192604943787311E-8, 9.842317754812311E-9
3915001, 0.586157134, 2.9624301317579044E-4, 3.199295514494816E-8, 9.86281927969172E-9
3916501, 0.6129914900000001, 3.097457274024472E-4, 3.3444361065817535E-8, 1.0310130021619169E-8
3918001, 0.601618733, 3.0394085404172085E-4, 3.281089150318696E-8, 1.0114718306487296E-8
3919501, 0.601106734, 3.0362407411650027E-4, 3.2770009036218984E-8, 1.0101987983218508E-8
3921001, 0.6122752760000001, 3.092062375182106E-4, 3.336568491915575E-8, 1.0285486959894397E-8
3922501, 0.601848675, 3.0388256061331706E-4, 3.278453662877976E-8, 1.0106211732619083E-8
3924001, 0.608456038, 3.071599940334132E-4, 3.31313728138901E-8, 1.021299939227111E-8
3925501, 0.5922619560000001, 2.989277893569087E-4, 3.223685113831389E-8, 9.937131163302035E-9
3927001, 0.6015813630000001, 3.0357350672992285E-4, 3.273118788519343E-8, 1.0089385396494563E-8
3928501, 0.589769846, 2.9755628643087396E-4, 3.207588441709659E-8, 9.887263824697352E-9
3930001, 0.587326236, 2.9626685744326363E-4, 3.193039013084146E-8, 9.842292062231014E-9
3931501, 0.5908603800000001, 2.9799273363672176E-4, 3.210986695852583E-8, 9.897490014676273E-9
3933001, 0.594099149, 2.9956902219601674E-4, 3.227315661997201E-8, 9.947697187678683E-9
3934501, 0.587326136, 2.96097334167878E-4, 3.1892663207357234E-8, 9.830292601754733E-9
3936001, 0.587702681, 2.962307047942459E-4, 3.1900547773500317E-8, 9.832599461218447E-9
3937501, 0.6086545710000001, 3.0673303328000576E-4, 3.30248178678358E-8, 1.0179001783057464E-8
3939001, 0.586452137, 2.954877816656608E-4, 3.180762600197801E-8, 9.803712557734388E-9
3940501, 0.587323551, 2.9587051991148517E-4, 3.1842364105373286E-8, 9.814296474005013E-9
3942001, 0.584941406, 2.946144199325052E-4, 3.170074896226856E-8, 9.770526126246333E-9
3943501, 0.602249747, 3.032743276484787E-4, 3.262594650881781E-8, 1.0055556432593762E-8
3945001, 0.589275779, 2.96684619026874E-4, 3.1910564323325E-8, 9.834947252911374E-9
3946501, 0.578604239, 2.9125641693801085E-4, 3.1320376228379054E-8, 9.652928417016196E-9
3948001, 0.589029137, 2.9644774504193936E-4, 3.187217252764331E-8, 9.822868950187653E-9
3949501, 0.613118347, 3.0851280765490887E-4, 3.316261711810245E-8, 1.0220450717389622E-8
3951001, 0.6013020600000001, 3.025095725263232E-4, 3.2510738604553436E-8, 1.0019421784795743E-8
3952501, 0.610533993, 3.070957846486084E-4, 3.2996943923383577E-8, 1.0169137403232982E-8
3954001, 0.598790232, 3.011315917055372E-4, 3.2349559102211516E-8, 9.969499101916927E-9
3955501, 0.5967428960000001, 3.0004507894551937E-4, 3.222632411235949E-8, 9.93139650754893E-9
3957001, 0.593952562, 2.985854769136885E-4, 3.2063076549682605E-8, 9.880964131240004E-9
3958501, 0.601446868, 3.0229564331419554E-4, 3.2454930467153135E-8, 1.0001598036829631E-8
3960001, 0.6075118770000001, 3.0528616625582095E-4, 3.27693808828247E-8, 1.009837593284627E-8
3961501, 0.5989401010000001, 3.009216999519336E-4, 3.229438120000438E-8, 9.951873615709341E-9
3963001, 0.611053073, 3.0694943729211424E-4, 3.293462215376634E-8, 1.0149044552431126E-8
3964501, 0.604047242, 3.0337279995575663E-4, 3.2544297392418846E-8, 1.0028638223527742E-8
3966001, 0.603600706, 3.030912015462023E-4, 3.250753500773507E-8, 1.0017185059390378E-8
3967501, 0.6089447020000001, 3.057168202734902E-4, 3.2782534443288115E-8, 1.0101800324789954E-8
3969001, 0.633197921, 3.178329186976238E-4, 3.407489955912786E-8, 1.049990659627168E-8
3970501, 0.6185793700000001, 3.1043649906516965E-4, 3.327522758385509E-8, 1.0253366606601916E-8
3972001, 0.628706854, 3.1545943443076846E-4, 3.3806823024701545E-8, 1.0417041958097828E-8
3973501, 0.611067751, 3.0655097459039726E-4, 3.2845521100191714E-8, 1.0120706113585575E-8
3975001, 0.5988535380000001, 3.003668489755323E-4, 3.2176448171946974E-8, 9.914421222016035E-9
3976501, 0.5849718180000001, 2.9334885385280137E-4, 3.141833609576233E-8, 9.680706507251214E-9
3978001, 0.5807654240000001, 2.9118453705817923E-4, 3.118026550204774E-8, 9.607232303680672E-9
3979501, 0.589923419, 2.957204294465102E-4, 3.1659611134486126E-8, 9.75480679969093E-9
3981001, 0.601854282, 3.0164436132059074E-4, 3.228733800784615E-8, 9.948095628428513E-9
3982501, 0.592011994, 2.9665560530186164E-4, 3.1746978755578654E-8, 9.781483568676585E-9
3984001, 0.58435896, 2.9276556115833254E-4, 3.1324393969792307E-8, 9.6511624370116E-9
3985501, 0.614853537, 3.0798546038799356E-4, 3.294623437139099E-8, 1.0150731793389561E-8
3987001, 0.6055002150000001, 3.03243240826971E-4, 3.2432439087326575E-8, 9.992307813796997E-9
3988501, 0.59447463, 2.976654798573114E-4, 3.182950610863415E-8, 9.806425168079325E-9
3990001, 0.601729759, 3.012416294741487E-4, 3.22054516208154E-8, 9.92212834640843E-9
3991501, 0.6025168240000001, 3.0157897232891323E-4, 3.223505932002646E-8, 9.931127342703182E-9
3993001, 0.599179188, 2.9985204190998744E-4, 3.204405521757831E-8, 9.872159891939635E-9
3994501, 0.582293819, 2.9134724318714974E-4, 3.112894847880651E-8, 9.590114543440073E-9
3996001, 0.585101101, 2.9269689894947476E-4, 3.126689595379299E-8, 9.632494035232848E-9
3997501, 0.602049668, 3.011189107156375E-4, 3.216013182591811E-8, 9.907553800116148E-9
3999001, 0.601784281, 3.0092972144557235E-4, 3.2133501183971875E-8, 9.899227557802706E-9
4000501, 0.619320229, 3.0964072385681896E-4, 3.3057061549755444E-8, 1.0183619157035597E-8
4002001, 0.607327842, 3.0358799554685363E-4, 3.240440171842957E-8, 9.982436485748962E-9
4003501, 0.611104049, 3.0541839500829247E-4, 3.259326565431706E-8, 1.004049378956918E-8
4005001, 0.5972131030000001, 2.9842005993209773E-4, 3.184006933310161E-8, 9.808347626104388E-9
4006501, 0.610367799, 3.049362013214081E-4, 3.252882047455945E-8, 1.002039432004976E-8
4008001, 0.6102055550000001, 3.047980935915299E-4, 3.250760297420444E-8, 1.0013735067437204E-8
4009501, 0.5947011550000001, 2.9699806437634093E-4, 3.1669391795824624E-8, 9.755410052169037E-9
4011001, 0.606498878, 3.028332913013907E-4, 3.2285175873874085E-8, 9.944973279455549E-9
4012501, 0.630794537, 3.1490557304703396E-4, 3.356551808899871E-8, 1.0339236728231342E-8
4014001, 0.6313387960000001, 3.151183831908205E-4, 3.3581512193010644E-8, 1.03440362801593E-8
4015501, 0.636552118, 3.176611459813963E-4, 3.38457498937572E-8, 1.0425300730241332E-8
4017001, 0.617321864, 3.080070724999703E-4, 3.281060943995829E-8, 1.0106328589271822E-8
4018501, 0.617560291, 3.080685204495462E-4, 3.281062696929634E-8, 1.0106209924142234E-8
4020001, 0.620555414, 3.0950487102294035E-4, 3.295704958373397E-8, 1.0151185917940883E-8
4021501, 0.644553475, 3.2141405478115277E-4, 3.421837359016443E-8, 1.0539560299682395E-8
4023001, 0.612042779, 3.0514531617768597E-4, 3.2479916438379E-8, 1.0003977529728154E-8
4024501, 0.595834178, 2.9700885094093385E-4, 3.160758497768989E-8, 9.735175735128773E-9
4026001, 0.595735644, 2.969044086298681E-4, 3.1590196602121586E-8, 9.729700888392238E-9
4027501, 0.5913463360000001, 2.94661965749871E-4, 3.13453812348137E-8, 9.654180139560802E-9
4029001, 0.587068287, 2.924757970308851E-4, 3.1106649226410894E-8, 9.580534898898833E-9
4030501, 0.599523033, 2.9862513304015865E-4, 3.175437077818002E-8, 9.779906940249122E-9
4032001, 0.6224653440000001, 3.0999512300313646E-4, 3.2956865930826855E-8, 1.0150134654030427E-8
4033501, 0.606624794, 3.02050161565851E-4, 3.210584000611694E-8, 9.887912744021324E-9
4035001, 0.599408268, 2.9840143395716735E-4, 3.1711721849261934E-8, 9.766413401876213E-9
4036501, 0.5979802510000001, 2.9763521160514994E-4, 3.162402988523186E-8, 9.739287488771107E-9
4038001, 0.5942995320000001, 2.9574824569420893E-4, 3.1417317223491034E-8, 9.675507795656156E-9
4039501, 0.60295743, 3.000010613471212E-4, 3.186278700338903E-8, 9.81257814892378E-9
4041001, 0.612588251, 3.047362957505922E-4, 3.2359308665222034E-8, 9.965367130906131E-9
4042501, 0.625208575, 3.1095665645164525E-4, 3.30133063279077E-8, 1.0166648121841313E-8
4044001, 0.6158987570000001, 3.0626946538722335E-4, 3.250925443344126E-8, 1.0011300207119348E-8
4045501, 0.6150872350000001, 3.058092077931071E-4, 3.245398596554657E-8, 9.994158338089676E-9
4047001, 0.6185284160000001, 3.0746309927669397E-4, 3.2623060095152194E-8, 1.0046102072253476E-8
4048501, 0.6047302720000001, 3.00548513229055E-4, 3.1883098474788006E-8, 9.818115154942345E-9
4050001, 0.614858617, 3.0552566542823054E-4, 3.240469277313942E-8, 9.978613973499164E-9
4051501, 0.609857814, 3.0298464368685285E-4, 3.212884637976151E-8, 9.893550177048754E-9
4053001, 0.604735533, 3.0038423237084403E-4, 3.1846813412455306E-8, 9.806583465967597E-9
